18,18,ALTOS DA BARONESA,Parque Municipal Existente,23610.65,Urbano,321213.22,7379078.22,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",493769661.00,46779668.00,M'BOI MIRIM,MB,18,26
18,18,ALTOS DA BARONESA,Parque Municipal Existente,23610.65,Urbano,321216.38,7379203.58,11.00,"Baixa cobertura arbórea, arbóreo-arbustiva e ou arborescente",283371283.00,34078831.00,M'BOI MIRIM,MB,18,26
18,18,ALTOS DA BARONESA,Parque Municipal Existente,23610.65,Urbano,321197.34,7379011.34,11.00,"Baixa cobertura arbórea, arbóreo-arbustiva e ou arborescente",846943814.00,111682165.00,M'BOI MIRIM,MB,18,26
18,18,ALTOS DA BARONESA,Parque Municipal Existente,23610.65,Urbano,321186.30,7379150.61,9.00,Maciços florestais heterogêneos e bosques urbanos,1888454917.00,77310075.00,M'BOI MIRIM,MB,18,26
19,19,AMERICA,Parque Municipal Existente,10911.84,Linear,327340.18,7374083.71,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",39229814.00,11731709.00,CAPELA DO SOCORRO,CS,19,
19,19,AMERICA,Parque Municipal Existente,10911.84,Linear,327420.04,7374040.15,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",202390432.00,59254342.00,CAPELA DO SOCORRO,CS,19,
19,19,AMERICA,Parque Municipal Existente,10911.84,Linear,327448.92,7374048.88,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",282001093.00,60487018.00,CAPELA DO SOCORRO,CS,19,
19,19,AMERICA,Parque Municipal Existente,10911.84,Linear,327317.34,7374130.47,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",402617739.00,67531718.00,CAPELA DO SOCORRO,CS,19,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,318359.28,7409410.66,11.00,"Baixa cobertura arbórea, arbóreo-arbustiva e ou arborescente",339576439.00,82005273.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,319627.88,7408028.71,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",8849560.00,3879087.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,317476.61,7408903.44,11.00,"Baixa cobertura arbórea, arbóreo-arbustiva e ou arborescente",13917726.00,5920794.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,319635.90,7407970.29,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",23114629.00,6758800.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,316955.49,7409683.60,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",32523815.00,6568416.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,319618.17,7408009.52,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",38677525.00,14713491.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,319546.39,7408065.95,14.00,Vegetação herbáceo-arbustiva,49998111.00,15193516.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,317594.44,7408801.09,11.00,"Baixa cobertura arbórea, arbóreo-arbustiva e ou arborescente",60025525.00,25986160.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,319614.73,7407947.87,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",107144542.00,25075987.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,316918.84,7409764.90,11.00,"Baixa cobertura arbórea, arbóreo-arbustiva e ou arborescente",95583093.00,35186350.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,316865.13,7409771.03,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",114724476.00,13665297.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,316810.64,7409795.76,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",197530069.00,17323642.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,319591.08,7407999.06,12.00,Agricultura,304668701.00,37922954.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,318540.37,7409932.63,11.00,"Baixa cobertura arbórea, arbóreo-arbustiva e ou arborescente",563462973.00,63795374.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,318344.93,7407961.16,11.00,"Baixa cobertura arbórea, arbóreo-arbustiva e ou arborescente",704470232.00,39173316.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,314699.22,7409880.08,11.00,"Baixa cobertura arbórea, arbóreo-arbustiva e ou arborescente",881783368.00,84486673.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,319076.06,7408008.17,15.00,Mista,1257550639.00,58779360.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,317723.87,7408549.34,11.00,"Baixa cobertura arbórea, arbóreo-arbustiva e ou arborescente",1768258142.00,119287038.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,319580.97,7408721.00,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",2156543085.00,183815158.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,318718.33,7409625.03,5.00,Floresta paludosa e ou de várzea,393783727.00,51189687.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,314259.16,7411035.13,5.00,Floresta paludosa e ou de várzea,1997621331.00,106871820.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,316631.40,7410913.82,5.00,Floresta paludosa e ou de várzea,10585065369.00,173875602.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,319642.32,7408011.96,11.00,"Baixa cobertura arbórea, arbóreo-arbustiva e ou arborescente",26352641.00,9004003.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,317001.56,7409582.69,11.00,"Baixa cobertura arbórea, arbóreo-arbustiva e ou arborescente",41534838.00,20149941.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,319586.95,7408048.11,14.00,Vegetação herbáceo-arbustiva,59361481.00,26984378.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,316901.82,7409697.60,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",65011115.00,15722354.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,316932.53,7409706.57,11.00,"Baixa cobertura arbórea, arbóreo-arbustiva e ou arborescente",85282696.00,34316436.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,317617.91,7408744.12,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",104664390.00,19054305.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,318028.03,7408535.16,11.00,"Baixa cobertura arbórea, arbóreo-arbustiva e ou arborescente",189472337.00,29706927.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,316954.48,7409600.58,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",838316450.00,82257109.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,317272.38,7409030.66,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",1090394641.00,57638222.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,317544.46,7409265.58,3.00,Floresta ombrófila densa secundária em estágio inicial,1130533886.00,112409540.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,318052.27,7409226.92,9.00,Maciços florestais heterogêneos e bosques urbanos,1438096076.00,57236614.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,318476.41,7409163.96,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",1510922797.00,108614444.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,318925.11,7409247.06,5.00,Floresta paludosa e ou de várzea,2282268775.00,193501021.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,317628.76,7410540.64,5.00,Floresta paludosa e ou de várzea,2607845136.00,144168763.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,317957.16,7409054.69,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",2809126471.00,199888853.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,318119.08,7408438.66,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",3477862615.00,95978048.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,316826.77,7409725.90,11.00,"Baixa cobertura arbórea, arbóreo-arbustiva e ou arborescente",5440639932.00,425328344.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,316650.78,7408841.45,11.00,"Baixa cobertura arbórea, arbóreo-arbustiva e ou arborescente",5492239463.00,384193881.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,317254.57,7410557.64,14.00,Vegetação herbáceo-arbustiva,33655262.00,14188512.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,317892.67,7410555.50,15.00,Mista,3210106654.00,110277879.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,317639.72,7408753.50,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",43215725.00,12189349.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,317338.69,7410571.81,5.00,Floresta paludosa e ou de várzea,929118053.00,75548341.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,317544.78,7410452.22,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",941132232.00,83425610.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,317853.33,7410358.89,15.00,Mista,1539133318.00,62620924.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,317077.30,7410687.01,15.00,Mista,5241044194.00,179671870.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,318577.37,7410374.57,15.00,Mista,9514033163.00,230071839.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,318084.66,7408518.44,14.00,Vegetação herbáceo-arbustiva,24072755.00,12696309.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,317643.50,7410531.29,7.00,Vegetação herbáceo-arbustiva de várzea ou de brejo,503348293.00,86898136.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,317580.67,7408909.18,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",911634563.00,62986654.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,319819.35,7408838.54,5.00,Floresta paludosa e ou de várzea,1047710866.00,109757085.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,318133.74,7409717.59,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",1380385535.00,83288964.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,317957.53,7409321.75,11.00,"Baixa cobertura arbórea, arbóreo-arbustiva e ou arborescente",1599139571.00,117360335.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,317882.69,7409262.34,9.00,Maciços florestais heterogêneos e bosques urbanos,1784083599.00,70202910.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,317974.92,7409418.01,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",2082344252.00,126363451.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,317538.74,7409911.06,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",4261692953.00,318248543.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,318334.80,7409046.15,15.00,Mista,4574105371.00,125786077.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,317687.71,7409208.22,10.00,Maciços florestais homogêneos,8339182162.00,133915221.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,317665.18,7409509.67,9.00,Maciços florestais heterogêneos e bosques urbanos,9449854794.00,183013190.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,319779.63,7408395.11,9.00,Maciços florestais heterogêneos e bosques urbanos,10144901013.00,229543196.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,319030.85,7407474.40,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",11040174320.00,758790867.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,318166.20,7410092.52,11.00,"Baixa cobertura arbórea, arbóreo-arbustiva e ou arborescente",13572076069.00,225336598.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,319301.58,7408772.88,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",17368378238.00,968718433.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,318054.46,7407973.62,2.00,Floresta ombrófila densa secundária em estágio médio,24928776416.00,382470514.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,319274.59,7409321.09,11.00,"Baixa cobertura arbórea, arbóreo-arbustiva e ou arborescente",82473876095.00,2495208212.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,318638.96,7408796.81,10.00,Maciços florestais homogêneos,221411820873.00,2359052471.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,319350.80,7409127.47,15.00,Mista,23466253897.00,248666148.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,317473.34,7408924.62,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",1106284971.00,83117236.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,314219.70,7410964.09,10.00,Maciços florestais homogêneos,2011306573.00,75764796.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,318853.05,7408864.76,9.00,Maciços florestais heterogêneos e bosques urbanos,3007550342.00,110391441.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,315586.63,7409455.87,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",9568904902.00,370253727.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,315952.17,7410708.82,11.00,"Baixa cobertura arbórea, arbóreo-arbustiva e ou arborescente",2021008748.00,67243818.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,317758.72,7410433.43,7.00,Vegetação herbáceo-arbustiva de várzea ou de brejo,348256507.00,26746772.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,317711.29,7410418.51,11.00,"Baixa cobertura arbórea, arbóreo-arbustiva e ou arborescente",489993577.00,45292641.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,318889.00,7407938.56,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",523924549.00,52270586.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,318010.28,7410411.69,5.00,Floresta paludosa e ou de várzea,5031793476.00,201855484.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,316062.26,7410858.34,5.00,Floresta paludosa e ou de várzea,6297692982.00,258838433.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,318479.42,7410335.85,15.00,Mista,13172890539.00,402782439.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,314949.21,7411098.57,15.00,Mista,27953135059.00,788210948.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,315765.73,7410878.30,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",268566880.00,27263526.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,317848.67,7409954.22,10.00,Maciços florestais homogêneos,54661452623.00,522661302.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,315862.46,7410072.48,10.00,Maciços florestais homogêneos,535727948578.00,1820086442.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,317622.54,7408474.89,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",4547976222.00,399834589.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,318778.61,7407879.49,11.00,"Baixa cobertura arbórea, arbóreo-arbustiva e ou arborescente",4939180479.00,298662898.00,PERUS,PR,1,
204,204,ANHANGUERA,Parque Municipal Existente,9166880.02,Urbano,319910.13,7408029.38,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",10496173119.00,867170169.00,PERUS,PR,1,
204,384,ANHANGUERA AMPLIACAO_1,Parque Municipal Proposto: em Planejamento,169432.08,Urbano,318740.63,7409070.45,7.00,Vegetação herbáceo-arbustiva de várzea ou de brejo,39976156.00,14146543.00,PERUS,PR,1,
204,384,ANHANGUERA AMPLIACAO_1,Parque Municipal Proposto: em Planejamento,169432.08,Urbano,318752.53,7409131.42,14.00,Vegetação herbáceo-arbustiva,40622868.00,20875248.00,PERUS,PR,1,
204,384,ANHANGUERA AMPLIACAO_1,Parque Municipal Proposto: em Planejamento,169432.08,Urbano,318882.72,7409009.04,11.00,"Baixa cobertura arbórea, arbóreo-arbustiva e ou arborescente",123146601.00,14550336.00,PERUS,PR,1,
204,384,ANHANGUERA AMPLIACAO_1,Parque Municipal Proposto: em Planejamento,169432.08,Urbano,318763.63,7409091.75,9.00,Maciços florestais heterogêneos e bosques urbanos,1184394494.00,77079123.00,PERUS,PR,1,
204,384,ANHANGUERA AMPLIACAO_1,Parque Municipal Proposto: em Planejamento,169432.08,Urbano,318476.41,7409163.96,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",1510922797.00,108614444.00,PERUS,PR,1,
204,384,ANHANGUERA AMPLIACAO_1,Parque Municipal Proposto: em Planejamento,169432.08,Urbano,318925.11,7409247.06,5.00,Floresta paludosa e ou de várzea,2282268775.00,193501021.00,PERUS,PR,1,
204,384,ANHANGUERA AMPLIACAO_1,Parque Municipal Proposto: em Planejamento,169432.08,Urbano,318843.16,7409129.68,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",5395870.00,2988800.00,PERUS,PR,1,
204,384,ANHANGUERA AMPLIACAO_1,Parque Municipal Proposto: em Planejamento,169432.08,Urbano,318832.55,7409201.37,14.00,Vegetação herbáceo-arbustiva,8389737.00,5194823.00,PERUS,PR,1,
204,384,ANHANGUERA AMPLIACAO_1,Parque Municipal Proposto: em Planejamento,169432.08,Urbano,318865.60,7409206.21,14.00,Vegetação herbáceo-arbustiva,9619096.00,6862953.00,PERUS,PR,1,
204,384,ANHANGUERA AMPLIACAO_1,Parque Municipal Proposto: em Planejamento,169432.08,Urbano,318941.91,7409110.31,11.00,"Baixa cobertura arbórea, arbóreo-arbustiva e ou arborescente",27195240.00,11624412.00,PERUS,PR,1,
204,384,ANHANGUERA AMPLIACAO_1,Parque Municipal Proposto: em Planejamento,169432.08,Urbano,318858.00,7409117.11,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",47136289.00,14512149.00,PERUS,PR,1,
204,384,ANHANGUERA AMPLIACAO_1,Parque Municipal Proposto: em Planejamento,169432.08,Urbano,318857.03,7409003.03,12.00,Agricultura,1389714444.00,102598275.00,PERUS,PR,1,
204,384,ANHANGUERA AMPLIACAO_1,Parque Municipal Proposto: em Planejamento,169432.08,Urbano,319301.58,7408772.88,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",17368378238.00,968718433.00,PERUS,PR,1,
204,384,ANHANGUERA AMPLIACAO_1,Parque Municipal Proposto: em Planejamento,169432.08,Urbano,319274.59,7409321.09,11.00,"Baixa cobertura arbórea, arbóreo-arbustiva e ou arborescente",82473876095.00,2495208212.00,PERUS,PR,1,
204,384,ANHANGUERA AMPLIACAO_1,Parque Municipal Proposto: em Planejamento,169432.08,Urbano,318638.96,7408796.81,10.00,Maciços florestais homogêneos,221411820873.00,2359052471.00,PERUS,PR,1,
204,384,ANHANGUERA AMPLIACAO_1,Parque Municipal Proposto: em Planejamento,169432.08,Urbano,319350.80,7409127.47,15.00,Mista,23466253897.00,248666148.00,PERUS,PR,1,
204,384,ANHANGUERA AMPLIACAO_1,Parque Municipal Proposto: em Planejamento,169432.08,Urbano,318853.05,7408864.76,9.00,Maciços florestais heterogêneos e bosques urbanos,3007550342.00,110391441.00,PERUS,PR,1,
204,384,ANHANGUERA AMPLIACAO_1,Parque Municipal Proposto: em Planejamento,169432.08,Urbano,318915.41,7408897.56,11.00,"Baixa cobertura arbórea, arbóreo-arbustiva e ou arborescente",568905415.00,92717439.00,PERUS,PR,1,
204,384,ANHANGUERA AMPLIACAO_1,Parque Municipal Proposto: em Planejamento,169432.08,Urbano,318968.48,7408943.03,12.00,Agricultura,42074046.00,10610435.00,PERUS,PR,1,
204,385,ANHANGUERA AMPLIACAO_2,Parque Municipal Proposto: em Planejamento,263481.25,Urbano,317947.24,7409476.61,14.00,Vegetação herbáceo-arbustiva,169478939.00,21267450.00,PERUS,PR,1,
204,385,ANHANGUERA AMPLIACAO_2,Parque Municipal Proposto: em Planejamento,263481.25,Urbano,317544.46,7409265.58,3.00,Floresta ombrófila densa secundária em estágio inicial,1130533886.00,112409540.00,PERUS,PR,1,
204,385,ANHANGUERA AMPLIACAO_2,Parque Municipal Proposto: em Planejamento,263481.25,Urbano,317774.88,7409362.46,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",901876417.00,65492181.00,PERUS,PR,1,
204,385,ANHANGUERA AMPLIACAO_2,Parque Municipal Proposto: em Planejamento,263481.25,Urbano,317957.53,7409321.75,11.00,"Baixa cobertura arbórea, arbóreo-arbustiva e ou arborescente",1599139571.00,117360335.00,PERUS,PR,1,
204,385,ANHANGUERA AMPLIACAO_2,Parque Municipal Proposto: em Planejamento,263481.25,Urbano,317882.69,7409262.34,9.00,Maciços florestais heterogêneos e bosques urbanos,1784083599.00,70202910.00,PERUS,PR,1,
204,385,ANHANGUERA AMPLIACAO_2,Parque Municipal Proposto: em Planejamento,263481.25,Urbano,317974.92,7409418.01,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",2082344252.00,126363451.00,PERUS,PR,1,
204,385,ANHANGUERA AMPLIACAO_2,Parque Municipal Proposto: em Planejamento,263481.25,Urbano,317538.74,7409911.06,13.00,"Média a alta cobertura arbórea, arbóreo-arbustiva e ou arborescente",4261692953.00,318248543.00,PERUS,PR,1,
204,385,ANHANGUERA AMPLIACAO_2,Parque Municipal Proposto: em Planejamento,263481.25,Urbano,317687.71,7409208.22,10.00,Maciços florestais homogêneos,8339182162.00,133915221.00,PERUS,PR,1,
204,385,ANHANGUERA AMPLIACAO_2,Parque Municipal Proposto: em Planejamento,263481.25,Urbano,317665.18,7409509.67,9.00,Maciços florestais heterogêneos e bosques urbanos,9449854794.00,183013190.00,PERUS,PR,1,
